C1904TS003_1 C1904TS003_2 C1904TS003_3 C1904TS044_1 C1904TS066_1 C1904TS067_1 C1904TS067_2 C1904TS067_3 C1904TS067_4 C1904TS067_5 C1904TS087_1 C1904TS087_2 C1904TS102_1 C1904TS103_1 C1904TS123_1 C1904TS123_2 C1904TS123_3 C1904TS123_4 C1904TS123_5 C1904TS131_1 C1904TS131_2 C1904TS131_3 C1904TS131_4 C1904TS131_5 C1904TS152_1 C1904TS152_2 C1904TS152_3 C1904TS152_4 C1904TS152_5 C1904TS156_1 C1904TS156_2 C1904TS156_3 C1904TS156_4 C1904TS156_5 C1904TS158_1 C1904TS158_2 C1904TS158_3 C1904TS158_4 C1904TS158_5 C1904TS182_1 C1904TS182_2 C1904TS182_3 C1904TS182_4 C1904TS182_5 C1904TS196_1 C1904TS200_1 C1904TS210_1 C1904TS210_2 C1904TS210_3 C1904TS210_4 C1904TS210_5 C1904TS211_1 C1904TS211_2 C1904TS211_3 C1904TS211_4 C1904TS211_5 C1904TS213_1 C1904TS213_2 C1904TS213_3 C1904TS213_4 C1904TS213_5 C1904TS215_1 C1904TS215_2 C1904TS215_3 C1904TS215_4 C1904TS215_5 C1904TS228_1 C1904TS230_1 C1904TS230_2 C1904TS230_3 C1904TS230_4 C1904TS230_5 C1904TS240_1 C1904TS240_2 C1904TS240_3 C1904TS240_4 C1904TS240_5 C1904TS247_1 C1904TS247_2 C1904TS247_3 C1904TS247_4 C1904TS247_5 C1904TS258_1 C1904TS258_2 C1904TS258_3 C1904TS258_4 C1904TS258_5 C1904TS273_1 C1904TS273_2 C1904TS273_3 C1904TS273_4 C1904TS273_5 C1904TS278_1 C1904TS278_2 C1904TS278_3 C1904TS278_4 C1904TS278_5 C1904TS299_1 C1904TS299_2 C1904TS299_3 C1904TS299_4 C1904TS299_5 C1904TS309_1 C1904TS309_2 C1904TS309_3 C1904TS309_4 C1904TS309_5 C1904TS347_1 C1904TS359_1 C1904TS369_1 C1904TS369_2 C1904TS369_3 C1904TS369_4 C1904TS369_5 C1904TS389_1 C1904TS389_2 C1904TS389_3 C1904TS389_4 C1904TS389_5 C1904TS401_1 C1904TS404_1 C1904TS404_2 C1904TS404_3 C1904TS404_4 C1904TS404_5 C1904TS405_1 C1904TS405_2 C1904TS405_3 C1904TS405_4 C1904TS405_5 C1904TS413_1 C1904TS413_2 C1904TS413_3 C1904TS413_4 C1904TS413_5 C1904TS414_1 C1904TS414_2 C1904TS414_3 C1904TS414_4 C1904TS414_5 C1904TS438_1 C1904TS438_2 C1904TS438_3 C1904TS438_4 C1904TS438_5 C1904TS490_1
0.251534 0.25102 0.253046 0.311271 0.234869 0.270124 0.259729 0.270124 0.26039 0.157825 0.329217 0.342095 0.130953 0.271904 0.300388 0.294487 0.294487 0.277242 0.282682 0.326557 0.325937 0.324553 0.323416 0.320429 0.322444 0.314794 0.328414 0.279021 0.294727 0.324295 0.323319 0.324982 0.329405 0.32695 0.257124 0.249028 0.157555 0.168821 0.151107 0.280194 0.233179 0.284868 0.237645 0.276799 0.292218 0.264233 0.318886 0.316598 0.310152 0.314601 0.29982 0.320535 1 0.28265 0.285845 0.28454 0.312962 0.311236 0.311848 0.312971 0.30928 0.311826 0.309875 0.305733 0.308515 0.313265 0.307109 0.289008 0.279557 0.286555 0.287568 0.273904 0.319175 0.312212 0.313093 0.30897 0.302928 0.294799 0.296646 0.290927 0.293443 0.283843 0.286619 0.274889 0.271308 0.267094 0.259506 0.314291 0.32342 0.297078 0.195105 0.179942 0.308289 0.296584 0.293841 0.286317 0.289615 0.308289 0.296584 0.293841 0.286317 0.289615 0.297055 0.248074 0.257838 0.286499 0.293292 0.308483 0.303568 0.328974 0.327199 0.311914 0.321149 0.320711 0.296324 0.276871 0.27885 0.242036 0.226589 0.164344 0.257794 0.257638 0.257524 0.258139 0.257391 0.299813 0.297244 0.288794 0.300981 0.297243 0.323863 0.32912 0.323241 0.320933 0.325207 0.32049 0.324645 0.318976 0.332655 0.32525 0.319719 0.322323 0.316619 0.323855 0.317768 0.219072
0.236974 0.248318 0.237725 0.304491 0.225871 0.234809 0.247827 0.234809 0.226885 0.128196 0.320674 0.329801 0.114042 0.257673 0.281151 0.266258 0.266258 0.26216 0.2652 0.319866 0.322308 0.323559 0.316217 0.319667 0.310936 0.305937 0.316948 0.779156 0.287777 0.316307 0.314081 0.314395 0.315071 0.316754 0.24793 0.24405 0.159708 0.166117 0.154006 0.264218 0.219296 0.267791 0.217336 0.263382 0.294763 0.266103 0.312323 0.313866 0.307188 0.304171 0.295007 0.322586 0.272044 1 0.467876 0.647337 0.305221 0.304134 0.304289 0.305071 0.304585 0.295462 0.290966 0.294355 0.296974 0.302849 0.301918 0.28723 0.271109 0.281461 0.280433 0.275258 0.306123 0.311538 0.308007 0.305716 0.291132 0.300343 0.295514 0.295173 0.299724 0.285637 0.280938 0.266279 0.269158 0.276746 0.277019 0.304164 0.309123 0.299307 0.189193 0.184679 0.307919 0.30159 0.292386 0.285304 0.289877 0.307919 0.30159 0.292386 0.285304 0.289877 0.300796 0.245953 0.24316 0.285972 0.282752 0.275238 0.302496 0.317731 0.327679 0.307736 0.315162 0.314524 0.288959 0.289968 0.27959 0.240312 0.216339 0.172292 0.263016 0.262831 0.26235 0.261904 0.262307 0.295006 0.292345 0.282725 0.297235 0.2913 0.310706 0.315461 0.307661 0.312654 0.316215 0.321846 0.323303 0.315364 0.324584 0.323694 0.317368 0.31147 0.314998 0.314399 0.316874 0.228604
0.240315 0.236566 0.239719 0.298209 0.221386 0.226003 0.238681 0.226003 0.219904 0.129091 0.32102 0.324406 0.108401 0.257044 0.26751 0.256426 0.256426 0.251934 0.264582 0.319033 0.313702 0.31776 0.312204 0.316739 0.31294 0.300608 0.310976 0.450724 0.283038 0.312451 0.310727 0.309581 0.312954 0.309062 0.236563 0.238229 0.157465 0.165872 0.147874 0.264576 0.209344 0.271935 0.209712 0.258448 0.287174 0.25693 0.307048 0.313445 0.306296 0.299972 0.282176 0.322145 0.273604 0.461554 1 0.454611 0.301209 0.301187 0.301728 0.300236 0.301039 0.286382 0.282362 0.286928 0.290382 0.289282 0.297779 0.272345 0.274569 0.268624 0.265914 0.265709 0.30212 0.306428 0.301364 0.295917 0.292688 0.284342 0.285564 0.282472 0.291338 0.274065 0.264899 0.260956 0.262072 0.265889 0.262608 0.298692 0.306179 0.28441 0.180183 0.178444 0.299984 0.292892 0.289038 0.276804 0.279322 0.299984 0.292892 0.289038 0.276804 0.279322 0.29893 0.243375 0.239169 0.280598 0.281159 0.26288 0.291078 0.306705 0.312868 0.302129 0.303976 0.310404 0.27996 0.288736 0.274571 0.230472 0.206975 0.164344 0.261781 0.261738 0.2615 0.261009 0.261372 0.28217 0.281827 0.279975 0.283069 0.28009 0.31471 0.3128 0.306097 0.308111 0.306893 0.319491 0.319578 0.314203 0.319011 0.318897 0.305333 0.305557 0.306078 0.305863 0.304844 0.221673
0.241105 0.250432 0.243339 0.308388 0.234206 0.236791 0.250237 0.236791 0.232498 0.12905 0.327552 0.335609 0.116791 0.265735 0.281561 0.272773 0.272773 0.262603 0.267722 0.32854 0.329366 0.330564 0.326057 0.328812 0.322079 0.310497 0.323633 0.624523 0.296363 0.319094 0.315759 0.318624 0.320406 0.316583 0.253762 0.244367 0.168139 0.178686 0.158644 0.272632 0.223836 0.27668 0.220179 0.270042 0.303749 0.272583 0.317186 0.314398 0.312016 0.309899 0.297697 0.331048 0.2813 0.649726 0.464475 1 0.309116 0.310368 0.311558 0.311918 0.309472 0.299592 0.301469 0.303278 0.305039 0.302864 0.308569 0.292537 0.281168 0.284741 0.280196 0.278508 0.318436 0.319846 0.315655 0.315554 0.299575 0.304766 0.304873 0.305582 0.305591 0.290935 0.280377 0.273827 0.277895 0.280244 0.286056 0.310246 0.320693 0.303246 0.192716 0.19092 0.310844 0.305234 0.295273 0.292292 0.29609 0.310844 0.305234 0.295273 0.292292 0.29609 0.304733 0.248057 0.245712 0.288841 0.28709 0.278023 0.308101 0.324155 0.332782 0.317425 0.316226 0.322544 0.294438 0.294082 0.288511 0.240713 0.224896 0.17561 0.272255 0.272782 0.271728 0.271337 0.272054 0.297703 0.299262 0.292527 0.30329 0.297574 0.319495 0.321685 0.317659 0.318908 0.317954 0.334517 0.332479 0.327222 0.330695 0.335602 0.319985 0.315307 0.315595 0.316776 0.316588 0.229354
0.25815 0.257834 0.266094 0.819912 0.260204 0.258912 0.257711 0.258912 0.250691 0.150852 0.430449 0.436114 0.128639 0.274384 0.297689 0.302585 0.302585 0.285724 0.293419 0.44507 0.443103 0.445556 0.442082 0.445544 0.436591 0.762926 0.424832 0.309161 0.340294 0.462703 0.459611 0.461911 0.461884 0.464264 0.275928 0.260632 0.160697 0.172588 0.150934 0.328663 0.240921 0.33183 0.247175 0.315548 0.379863 0.313865 0.407727 0.421694 0.412698 0.421193 0.344844 0.435956 0.308216 0.313395 0.314066 0.312723 1 0.818577 0.818976 0.823659 0.815802 0.490394 0.506417 0.489038 0.489771 0.519945 0.769908 0.302371 0.308831 0.304559 0.309709 0.304621 0.392487 0.390868 0.382935 0.387769 0.375412 0.377711 0.367313 0.364873 0.367423 0.352954 0.339071 0.322427 0.330227 0.338938 0.299367 0.796 0.42882 0.382965 0.193557 0.192117 0.41582 0.396079 0.383488 0.375866 0.378456 0.41582 0.396079 0.383488 0.375866 0.378456 0.398852 0.301519 0.2903 0.349284 0.331347 0.307517 0.383333 0.444522 0.433625 0.415867 0.445937 0.440262 0.339957 0.331825 0.325468 0.258898 0.23601 0.271412 0.301893 0.301175 0.301305 0.301424 0.301169 0.344838 0.34787 0.349103 0.353766 0.349428 0.43819 0.438487 0.426218 0.435083 0.423843 0.436567 0.440819 0.424056 0.427694 0.436154 0.432471 0.431888 0.430243 0.435431 0.432743 0.250616
0.259795 0.259141 0.270542 0.821647 0.262518 0.255765 0.255151 0.255765 0.248274 0.149257 0.426688 0.431153 0.128967 0.273838 0.292504 0.299176 0.299176 0.283307 0.292722 0.446277 0.44395 0.442432 0.442894 0.444985 0.434867 0.760816 0.424255 0.304804 0.339522 0.461623 0.459231 0.458952 0.461922 0.464136 0.275935 0.261236 0.162358 0.171486 0.150208 0.329713 0.243042 0.333349 0.248907 0.314778 0.375215 0.313886 0.408218 0.419052 0.408415 0.416873 0.342609 0.431038 0.306586 0.309267 0.311323 0.312853 0.818982 1 0.829681 0.831278 0.823959 0.490369 0.504193 0.488461 0.487195 0.514065 0.7804 0.300118 0.307668 0.305233 0.306047 0.305769 0.388924 0.390907 0.381013 0.38527 0.373527 0.371677 0.365559 0.365445 0.36993 0.351265 0.338986 0.317432 0.32902 0.340951 0.300283 0.797521 0.432667 0.377418 0.194826 0.194928 0.414717 0.395226 0.384124 0.378612 0.379924 0.414717 0.395226 0.384124 0.378612 0.379924 0.393515 0.298265 0.291957 0.348881 0.329548 0.304167 0.383839 0.444629 0.428222 0.414609 0.443855 0.44141 0.339966 0.330448 0.323492 0.25909 0.236107 0.271117 0.299413 0.299275 0.298584 0.299246 0.298887 0.342603 0.344342 0.344944 0.349081 0.348495 0.436154 0.434504 0.430775 0.434908 0.423121 0.433483 0.438513 0.422982 0.427566 0.435349 0.432664 0.430752 0.429166 0.433117 0.432571 0.249786
0.259674 0.256897 0.266736 0.820774 0.258961 0.255927 0.255814 0.255927 0.251049 0.150674 0.425775 0.434476 0.129595 0.274303 0.296368 0.299153 0.299153 0.284496 0.290926 0.443751 0.440974 0.440826 0.440711 0.442034 0.434949 0.761532 0.422436 0.306426 0.33973 0.459546 0.456141 0.457767 0.459787 0.461675 0.273994 0.261533 0.15931 0.173035 0.1491 0.328834 0.242351 0.33371 0.247622 0.314643 0.378305 0.310384 0.407458 0.417778 0.411971 0.414952 0.341616 0.428227 0.307443 0.309755 0.31137 0.312392 0.816709 0.825906 1 0.823388 0.82177 0.492507 0.507844 0.484943 0.49183 0.518446 0.777708 0.301041 0.307421 0.302875 0.303162 0.302791 0.388322 0.390652 0.38179 0.387241 0.374977 0.371632 0.362395 0.363836 0.367239 0.350086 0.339698 0.320331 0.331075 0.341219 0.296702 0.79875 0.432007 0.376255 0.195457 0.193025 0.411858 0.396207 0.379078 0.380481 0.376068 0.411858 0.396207 0.379078 0.380481 0.376068 0.39499 0.303055 0.291878 0.346944 0.327929 0.306598 0.380911 0.441727 0.427281 0.415004 0.440269 0.43674 0.341404 0.333647 0.326575 0.260827 0.237161 0.271345 0.299929 0.29967 0.298377 0.29912 0.299044 0.341616 0.342745 0.345897 0.351546 0.350921 0.437485 0.433685 0.431142 0.434173 0.42225 0.434003 0.434718 0.420976 0.425901 0.431147 0.43211 0.428079 0.429125 0.434798 0.432159 0.248485
0.260479 0.26061 0.268233 0.827646 0.260819 0.258609 0.25781 0.258609 0.25059 0.151419 0.427852 0.434629 0.12963 0.276663 0.295408 0.299307 0.299307 0.288517 0.292295 0.446669 0.445522 0.442482 0.442278 0.446292 0.436625 0.768869 0.424128 0.306291 0.342416 0.46223 0.460433 0.45932 0.463638 0.462931 0.27763 0.262019 0.160691 0.171803 0.151795 0.332612 0.242344 0.33377 0.249642 0.316465 0.378667 0.313174 0.405515 0.417358 0.410006 0.41825 0.341966 0.431716 0.311472 0.309616 0.309681 0.31152 0.823074 0.829916 0.825399 1 0.82121 0.491694 0.508009 0.489576 0.490168 0.519333 0.78051 0.304852 0.307185 0.30636 0.309613 0.304017 0.391277 0.392027 0.381428 0.388825 0.377049 0.374597 0.363694 0.358449 0.370312 0.351998 0.341689 0.320606 0.330376 0.342925 0.297345 0.8051 0.43055 0.380901 0.195561 0.193942 0.417313 0.397305 0.38495 0.375834 0.379487 0.417313 0.397305 0.38495 0.375834 0.379487 0.395284 0.298367 0.293489 0.347221 0.32995 0.305627 0.385344 0.44379 0.430456 0.412538 0.441261 0.440361 0.343033 0.332482 0.326189 0.259883 0.237442 0.271783 0.301427 0.301244 0.300077 0.30115 0.300468 0.34196 0.347828 0.349272 0.3499 0.349667 0.437325 0.434166 0.428048 0.431855 0.42363 0.43182 0.432855 0.419442 0.421876 0.430584 0.43142 0.431511 0.429093 0.43479 0.43053 0.249556
0.258979 0.259116 0.269747 0.819293 0.262217 0.255281 0.256539 0.255281 0.250123 0.151828 0.426095 0.432932 0.129845 0.274774 0.295018 0.298122 0.298122 0.283896 0.291535 0.444739 0.442597 0.44271 0.440657 0.447248 0.437838 0.759643 0.421652 0.303752 0.341754 0.464761 0.461675 0.462707 0.466951 0.465946 0.274249 0.262355 0.161363 0.175891 0.151949 0.328108 0.243916 0.332258 0.248656 0.31584 0.381204 0.315344 0.405885 0.419609 0.411338 0.417102 0.345206 0.432435 0.306838 0.308824 0.311049 0.310852 0.816137 0.822572 0.824547 0.822517 1 0.490998 0.504246 0.489714 0.489869 0.518998 0.781413 0.301581 0.306351 0.305267 0.306295 0.303307 0.390098 0.391166 0.382244 0.38536 0.37624 0.374872 0.363707 0.365286 0.370316 0.355149 0.337626 0.31957 0.328687 0.342107 0.297488 0.797347 0.431532 0.380453 0.191768 0.19419 0.418342 0.397847 0.382413 0.37597 0.379993 0.418342 0.397847 0.382413 0.37597 0.379993 0.395398 0.300009 0.290639 0.3507 0.332131 0.305315 0.38419 0.440364 0.428629 0.412133 0.441915 0.439334 0.342851 0.331689 0.327596 0.258728 0.238898 0.277194 0.30083 0.300284 0.299132 0.299573 0.299594 0.3452 0.345078 0.344776 0.352019 0.348962 0.440119 0.437592 0.428548 0.434688 0.421531 0.437839 0.438875 0.425086 0.428182 0.43372 0.431481 0.430853 0.428666 0.433775 0.430855 0.248803
0.236504 0.239178 0.243714 0.464391 0.23831 0.233584 0.238836 0.233584 0.225667 0.132012 0.384608 0.379038 0.119929 0.255046 0.274746 0.276296 0.276296 0.25861 0.269156 0.393709 0.39649 0.395374 0.386334 0.39055 0.387119 0.455824 0.375062 0.27995 0.297805 0.398702 0.401197 0.398702 0.404421 0.399856 0.249048 0.232643 0.152152 0.160027 0.143052 0.298404 0.225675 0.301846 0.225353 0.291647 0.327852 0.283811 0.357667 0.358727 0.354973 0.366455 0.30838 0.36129 0.291436 0.28506 0.280259 0.286792 0.462874 0.46394 0.466715 0.463671 0.464106 1 0.478722 0.448388 0.450667 0.480752 0.454819 0.279283 0.282 0.283018 0.281125 0.277854 0.345005 0.347421 0.344038 0.340759 0.328032 0.331176 0.330336 0.317859 0.323602 0.314189 0.315132 0.289569 0.296552 0.317304 0.272577 0.460437 0.379938 0.330042 0.183998 0.180385 0.361124 0.3477 0.332712 0.33241 0.335328 0.361124 0.3477 0.332712 0.33241 0.335328 0.344246 0.274689 0.258498 0.311789 0.296795 0.282365 0.341406 0.388386 0.379246 0.369684 0.377579 0.385092 0.302348 0.295487 0.296573 0.243134 0.224417 0.242962 0.26047 0.258891 0.258339 0.258646 0.258418 0.308373 0.305997 0.301827 0.316392 0.31286 0.384198 0.381933 0.379316 0.38115 0.372548 0.373457 0.378459 0.369568 0.375301 0.381749 0.37825 0.372903 0.377165 0.376194 0.376398 0.222611
0.238028 0.231376 0.239063 0.469007 0.24248 0.234826 0.242014 0.234826 0.233058 0.140897 0.384384 0.383244 0.118124 0.257612 0.27206 0.274188 0.274188 0.253179 0.268289 0.385489 0.387303 0.386922 0.381676 0.377602 0.388655 0.46662 0.375358 0.27552 0.297546 0.398937 0.39871 0.397949 0.397876 0.397307 0.250438 0.233959 0.1471 0.155068 0.13669 0.293185 0.224411 0.297101 0.228929 0.290625 0.32692 0.280786 0.354866 0.360946 0.351337 0.362806 0.310482 0.365873 0.288051 0.275361 0.271762 0.28438 0.46906 0.465404 0.473931 0.470492 0.467982 0.476307 1 0.473865 0.491293 0.477296 0.459505 0.279204 0.277986 0.281989 0.276548 0.279509 0.344481 0.343207 0.338664 0.337836 0.329128 0.337936 0.329165 0.324309 0.324535 0.314 0.313641 0.297211 0.29765 0.309995 0.269011 0.469999 0.381013 0.341309 0.184191 0.179481 0.364506 0.344758 0.328408 0.331191 0.333465 0.364506 0.344758 0.328408 0.331191 0.333465 0.342284 0.269241 0.251737 0.300972 0.29634 0.289112 0.337783 0.377487 0.375961 0.358399 0.377193 0.375264 0.299574 0.301174 0.297611 0.239954 0.218007 0.239822 0.264322 0.264101 0.263942 0.264147 0.26421 0.310477 0.308267 0.30646 0.318545 0.315623 0.38531 0.385814 0.383024 0.376034 0.373355 0.378343 0.380393 0.368844 0.374562 0.37427 0.373772 0.373847 0.372704 0.376733 0.373268 0.223625
0.229137 0.24356 0.244302 0.461826 0.236945 0.239245 0.247597 0.239245 0.230441 0.13986 0.367539 0.37264 0.117711 0.254129 0.275646 0.27029 0.27029 0.263171 0.280054 0.372797 0.375505 0.376487 0.370603 0.3761 0.372252 0.457553 0.366594 0.286209 0.300254 0.378556 0.37973 0.379136 0.380612 0.381927 0.256261 0.237807 0.149776 0.162125 0.142873 0.295889 0.224714 0.301359 0.229836 0.283085 0.326742 0.278805 0.349247 0.356082 0.349696 0.350671 0.316682 0.356437 0.288621 0.287412 0.285245 0.293067 0.455383 0.457732 0.456068 0.459033 0.460086 0.447209 0.479088 1 0.459408 0.489975 0.446793 0.284343 0.282059 0.280218 0.278333 0.282467 0.342784 0.335394 0.339167 0.34133 0.325448 0.328075 0.31604 0.321123 0.319283 0.310026 0.311731 0.287893 0.293166 0.300112 0.27873 0.461641 0.376964 0.332228 0.187774 0.181503 0.34688 0.335801 0.319859 0.323422 0.326983 0.34688 0.335801 0.319859 0.323422 0.326983 0.337876 0.268106 0.254466 0.295137 0.28991 0.284156 0.331012 0.361251 0.365464 0.349217 0.367973 0.366789 0.296512 0.295422 0.293762 0.234714 0.216632 0.22991 0.265966 0.266004 0.266147 0.266146 0.266153 0.316676 0.313598 0.31353 0.317594 0.314712 0.372457 0.372809 0.375252 0.369434 0.366176 0.363346 0.373505 0.358404 0.360074 0.363636 0.375924 0.367531 0.372801 0.373158 0.374224 0.226492
0.236891 0.238874 0.246114 0.458972 0.236064 0.238278 0.241024 0.238278 0.231915 0.141547 0.377768 0.376643 0.116347 0.25154 0.26757 0.270837 0.270837 0.248008 0.277935 0.380893 0.383438 0.381744 0.378382 0.375251 0.389787 0.455739 0.372021 0.28102 0.299068 0.395677 0.395956 0.397121 0.395171 0.394092 0.248617 0.227658 0.14502 0.15821 0.132262 0.288424 0.223171 0.296855 0.23293 0.284389 0.331013 0.284354 0.35194 0.360765 0.348667 0.355346 0.312012 0.35983 0.28653 0.283254 0.279427 0.285696 0.454294 0.451149 0.45824 0.454453 0.454646 0.445035 0.48759 0.457005 1 0.470537 0.449012 0.273149 0.274205 0.276034 0.275853 0.276189 0.346053 0.34432 0.345323 0.340084 0.319547 0.324681 0.332525 0.317271 0.322116 0.319647 0.312407 0.29401 0.297992 0.312568 0.27173 0.46028 0.381587 0.328105 0.181703 0.173242 0.356902 0.346887 0.328485 0.331895 0.332976 0.356902 0.346887 0.328485 0.331895 0.332976 0.343168 0.274516 0.255956 0.304917 0.285586 0.281152 0.33897 0.37468 0.367547 0.35866 0.365745 0.366016 0.296687 0.300963 0.290261 0.234539 0.216083 0.234816 0.262474 0.261042 0.260657 0.261549 0.261316 0.312006 0.30466 0.306618 0.311473 0.310685 0.390375 0.379222 0.380163 0.37966 0.366226 0.368656 0.377488 0.365067 0.364766 0.37191 0.373219 0.368866 0.373462 0.368666 0.373394 0.218661
0.238434 0.240461 0.245208 0.481299 0.239487 0.240462 0.243418 0.240462 0.23192 0.140035 0.378633 0.383174 0.120728 0.255982 0.278466 0.276248 0.276248 0.261668 0.279824 0.396944 0.397893 0.396197 0.395884 0.395793 0.386683 0.474012 0.388356 0.287895 0.301996 0.405478 0.405446 0.408994 0.406899 0.408788 0.25757 0.235357 0.14783 0.15909 0.140109 0.295146 0.228184 0.303268 0.227859 0.292484 0.335254 0.285431 0.354167 0.364066 0.354679 0.362335 0.317894 0.370678 0.292998 0.289234 0.283364 0.289648 0.481869 0.476427 0.48558 0.481485 0.482425 0.484999 0.481807 0.489885 0.483988 1 0.472145 0.285692 0.282997 0.276724 0.276767 0.277837 0.34671 0.344351 0.343965 0.33691 0.326112 0.336823 0.327722 0.323674 0.326836 0.307525 0.330668 0.291853 0.306316 0.311258 0.274992 0.483661 0.386698 0.340653 0.183722 0.183135 0.362807 0.352478 0.334664 0.33097 0.330734 0.362807 0.352478 0.334664 0.33097 0.330734 0.347375 0.270028 0.267277 0.310185 0.297498 0.291055 0.343351 0.383831 0.373316 0.368003 0.388571 0.387735 0.300645 0.299905 0.301459 0.23926 0.225064 0.249631 0.265211 0.263958 0.264075 0.264242 0.263987 0.317894 0.312973 0.316373 0.315884 0.310075 0.386244 0.388075 0.385038 0.387142 0.387168 0.380528 0.390701 0.373837 0.378858 0.37734 0.39421 0.387592 0.393055 0.390164 0.393808 0.224719
0.257308 0.260302 0.264536 0.802858 0.260941 0.25427 0.254613 0.25427 0.244684 0.148631 0.426777 0.432576 0.126097 0.26855 0.291474 0.295004 0.295004 0.286657 0.288964 0.445241 0.447479 0.442761 0.441179 0.445143 0.436199 0.747247 0.421889 0.302546 0.342059 0.461402 0.456364 0.457702 0.458289 0.463777 0.271946 0.25837 0.157364 0.170926 0.149865 0.329022 0.237572 0.330516 0.24509 0.311835 0.38004 0.31056 0.409827 0.41968 0.410288 0.416893 0.342856 0.425901 0.305958 0.307072 0.309493 0.309395 0.78144 0.789133 0.78949 0.790589 0.79142 0.489935 0.499977 0.48638 0.48917 0.513969 1 0.300236 0.308273 0.302992 0.305256 0.30475 0.385953 0.390743 0.381526 0.383832 0.370343 0.371881 0.363102 0.364232 0.371535 0.350623 0.334934 0.317744 0.330342 0.33896 0.29721 0.776293 0.426117 0.378469 0.192399 0.190568 0.416492 0.394306 0.377395 0.374422 0.380359 0.416492 0.394306 0.377395 0.374422 0.380359 0.391059 0.300649 0.290849 0.350632 0.330817 0.303047 0.381706 0.438126 0.424101 0.411789 0.439029 0.434553 0.33974 0.326918 0.322413 0.258358 0.232337 0.268507 0.299619 0.298761 0.297559 0.298207 0.298252 0.34285 0.342971 0.346659 0.349783 0.347764 0.436331 0.42899 0.425211 0.43188 0.4218 0.436379 0.430636 0.417815 0.422914 0.426403 0.430086 0.425735 0.428071 0.433925 0.429727 0.247444
0.200789 0.207431 0.210206 0.2661 0.207896 0.227367 0.221837 0.227367 0.206871 0.128424 0.281531 0.285025 0.108425 0.229834 0.250349 0.247327 0.247327 0.247688 0.231056 0.279847 0.27866 0.28021 0.277387 0.276614 0.27311 0.265896 0.280233 0.250659 0.249983 0.276586 0.273215 0.275075 0.274491 0.277375 0.224478 0.216258 0.120993 0.131939 0.116027 0.237477 0.186938 0.239257 0.191654 0.230032 0.256972 0.235262 0.278196 0.271955 0.281855 0.27849 0.260894 0.277684 0.251728 0.253866 0.247549 0.253042 0.266399 0.26476 0.266162 0.267736 0.26537 0.256927 0.259408 0.261018 0.256135 0.259919 0.264072 1 0.294296 0.298484 0.312854 0.295454 0.258293 0.266741 0.268746 0.267859 0.257317 0.252175 0.256505 0.257195 0.257991 0.251918 0.233036 0.228244 0.229186 0.232089 0.216663 0.264991 0.273815 0.249028 0.164162 0.160031 0.269393 0.259086 0.246484 0.244243 0.254695 0.269393 0.259086 0.246484 0.244243 0.254695 0.262308 0.216906 0.213215 0.232234 0.253334 0.257933 0.263065 0.280314 0.283306 0.269195 0.283066 0.281088 0.256081 0.257875 0.245927 0.206369 0.19035 0.131143 0.229947 0.228122 0.227882 0.228551 0.227871 0.260893 0.257205 0.25885 0.259462 0.259424 0.274015 0.27877 0.275865 0.288818 0.278138 0.27447 0.282007 0.279407 0.28394 0.28162 0.277122 0.275155 0.278691 0.280367 0.279498 0.195983
0.204242 0.205369 0.211551 0.272751 0.201862 0.222401 0.222419 0.222401 0.209864 0.130649 0.278051 0.287164 0.113565 0.228227 0.244782 0.250314 0.250314 0.242791 0.236533 0.279253 0.276345 0.281002 0.278939 0.279656 0.281106 0.272572 0.279386 0.242503 0.250842 0.285864 0.281972 0.286782 0.285772 0.280929 0.221346 0.220212 0.119439 0.131556 0.112088 0.244414 0.188153 0.242028 0.195596 0.239089 0.253068 0.238089 0.278893 0.276179 0.276226 0.273669 0.252888 0.282771 0.242992 0.245581 0.249331 0.249433 0.272469 0.273798 0.274358 0.272429 0.271696 0.261591 0.264109 0.25956 0.263874 0.262958 0.271334 0.294575 1 0.30808 0.289481 0.296347 0.266898 0.268305 0.263399 0.26362 0.259677 0.255228 0.252797 0.254484 0.261558 0.24718 0.235472 0.226963 0.230853 0.234962 0.220807 0.271425 0.282757 0.253181 0.160921 0.16571 0.262648 0.2626 0.252761 0.244216 0.248714 0.262648 0.2626 0.252761 0.244216 0.248714 0.265014 0.219437 0.205581 0.241933 0.251849 0.255181 0.26005 0.280852 0.278557 0.269673 0.278638 0.278671 0.249812 0.253436 0.243848 0.203746 0.18795 0.133363 0.235412 0.235291 0.234817 0.235141 0.235023 0.252889 0.255176 0.257027 0.254368 0.255274 0.280442 0.277619 0.282314 0.286446 0.282084 0.274268 0.282686 0.282909 0.284894 0.282107 0.287599 0.283873 0.287614 0.28938 0.289373 0.201436
