C1902TS003_1 C1902TS003_2 C1902TS003_3 C1902TS044_1 C1902TS066_1 C1902TS067_1 C1902TS067_2 C1902TS067_3 C1902TS067_4 C1902TS067_5 C1902TS087_1 C1902TS087_2 C1902TS087_4 C1902TS087_5 C1902TS102_1 C1902TS103_1 C1902TS103_2 C1902TS123_1 C1902TS123_2 C1902TS123_3 C1902TS123_4 C1902TS123_5 C1902TS131_1 C1902TS131_2 C1902TS131_3 C1902TS131_4 C1902TS131_5 C1902TS152_1 C1902TS152_2 C1902TS152_3 C1902TS152_4 C1902TS152_5 C1902TS156_1 C1902TS156_2 C1902TS156_3 C1902TS156_4 C1902TS156_5 C1902TS158_1 C1902TS158_2 C1902TS158_3 C1902TS158_4 C1902TS158_5 C1902TS182_1 C1902TS182_2 C1902TS182_3 C1902TS182_4 C1902TS182_5 C1902TS196_1 C1902TS200_1 C1902TS210_1 C1902TS210_2 C1902TS210_3 C1902TS210_4 C1902TS210_5 C1902TS211_1 C1902TS211_2 C1902TS211_3 C1902TS211_4 C1902TS211_5 C1902TS213_1 C1902TS213_2 C1902TS213_3 C1902TS213_4 C1902TS213_5 C1902TS215_1 C1902TS215_2 C1902TS215_3 C1902TS215_4 C1902TS215_5 C1902TS228_1 C1902TS230_1 C1902TS230_2 C1902TS230_3 C1902TS230_4 C1902TS230_5 C1902TS240_1 C1902TS240_2 C1902TS240_3 C1902TS240_4 C1902TS240_5 C1902TS247_1 C1902TS247_2 C1902TS247_3 C1902TS247_4 C1902TS247_5 C1902TS258_1 C1902TS258_2 C1902TS258_3 C1902TS258_4 C1902TS258_5 C1902TS270_1 C1902TS270_2 C1902TS273_1 C1902TS273_2 C1902TS273_3 C1902TS273_4 C1902TS273_5 C1902TS278_1 C1902TS278_2 C1902TS278_3 C1902TS278_4 C1902TS278_5 C1902TS299_1 C1902TS299_2 C1902TS299_3 C1902TS301_1 C1902TS309_1 C1902TS309_2 C1902TS309_3 C1902TS309_4 C1902TS309_5 C1902TS347_1 C1902TS359_1 C1902TS369_1 C1902TS369_2 C1902TS369_3 C1902TS369_4 C1902TS369_5 C1902TS389_1 C1902TS389_2 C1902TS389_3 C1902TS389_4 C1902TS389_5 C1902TS401_1 C1902TS404_1 C1902TS404_2 C1902TS404_3 C1902TS404_4 C1902TS404_5 C1902TS405_1 C1902TS405_2 C1902TS405_3 C1902TS405_4 C1902TS405_5 C1902TS413_1 C1902TS413_2 C1902TS413_3 C1902TS413_4 C1902TS413_5 C1902TS414_1 C1902TS414_2 C1902TS414_3 C1902TS414_4 C1902TS414_5 C1902TS438_1 C1902TS438_2 C1902TS438_3 C1902TS438_4 C1902TS438_5 C1902TS490_1
0.243137 0.226824 0.22636 0.30965 0.231509 0.230122 0.215456 0.228847 0.214963 0.216857 0.323429 0.316799 0.312181 0.312952 0.180416 0.260293 0.251751 0.265254 0.274122 0.268251 0.259113 0.259113 0.345601 0.349252 0.347078 0.343003 0.344958 0.34179 0.350428 0.347106 0.345449 0.348317 0.334459 0.332399 0.333569 0.3353 0.3355 0.196326 0.185949 0.199507 0.16299 0.169327 0.260984 0.198541 0.26476 0.200259 0.258813 0.318987 0.294073 0.333834 0.325606 0.323083 1 0.320438 0.340457 0.277204 0.275689 0.280806 0.28227 0.343182 0.338023 0.3384 0.332865 0.339664 0.295185 0.296668 0.290168 0.293203 0.294615 0.303746 0.266273 0.277962 0.274263 0.25776 0.279324 0.318536 0.322248 0.323145 0.31731 0.309467 0.302507 0.287526 0.290235 0.287137 0.302481 0.293081 0.292004 0.2956 0.284962 0.294866 0.105449 0.11077 0.305696 0.343749 0.280919 0.173872 0.195479 0.196326 0.185949 0.199507 0.16299 0.169327 0.313087 0.32327 0.27271 0.30965 0.287882 0.28855 0.285079 0.303277 0.313146 0.266382 0.299089 0.326055 0.334777 0.331095 0.330133 0.330387 0.284667 0.211843 0.300002 0.275019 0.217958 0.326765 0.28165 0.280051 0.282711 0.271269 0.269761 0.999863 0.363889 0.343436 0.320447 0.318523 0.350702 0.346542 0.345797 0.342604 0.343826 0.31748 0.33561 0.325476 0.336518 0.336299 0.336882 0.335747 0.335481 0.339023 0.337181 0.263681
0.26204 0.241697 0.24639 0.353825 0.241816 0.249271 0.23447 0.24722 0.233646 0.237607 0.363462 0.348035 0.361167 0.366034 0.189608 0.275621 0.265497 0.281811 0.287773 0.287163 0.276693 0.276693 0.386255 0.382187 0.38934 0.380963 0.382845 0.384294 0.391795 0.382599 0.378113 0.387083 0.385422 0.38305 0.386861 0.384051 0.38567 0.216623 0.214185 0.229508 0.181573 0.190298 0.289524 0.226874 0.283457 0.223796 0.280218 0.350891 0.312357 0.33282 0.364346 0.322803 0.353109 1 0.385534 0.292793 0.289042 0.286446 0.292427 0.388699 0.38445 0.386635 0.384299 0.379885 0.326557 0.326279 0.330914 0.329712 0.329323 0.346922 0.283471 0.294012 0.288856 0.274871 0.297433 0.350812 0.368665 0.358233 0.345765 0.339543 0.322835 0.314804 0.326454 0.319117 0.329297 0.318469 0.313162 0.31299 0.313493 0.307952 0.125885 0.13445 0.349274 0.381514 0.287122 0.188959 0.211809 0.216623 0.214185 0.229508 0.181573 0.190298 0.341076 0.3537 0.311571 0.353825 0.309872 0.32095 0.318652 0.324249 0.344819 0.285331 0.329767 0.385365 0.390017 0.384458 0.37542 0.380244 0.312933 0.235198 0.341276 0.321149 0.242766 0.375058 0.301076 0.301589 0.303817 0.294736 0.297855 0.353081 0.426693 0.356139 0.999991 0.363506 0.389512 0.383018 0.383437 0.380467 0.379361 0.375369 0.368752 0.381351 0.390549 0.382694 0.376566 0.378329 0.378207 0.38068 0.375157 0.287077
0.312978 0.294335 0.304064 0.466662 0.298168 0.292168 0.276805 0.290012 0.276212 0.277031 0.474809 0.431892 0.471684 0.480769 0.230601 0.328144 0.315449 0.336601 0.326815 0.355882 0.346627 0.346627 0.461684 0.461867 0.461674 0.463925 0.454462 0.492783 0.493393 0.488888 0.503366 0.501548 0.497281 0.494633 0.496602 0.494554 0.497935 0.271459 0.246819 0.274858 0.207949 0.207877 0.360807 0.257353 0.355707 0.268542 0.343895 0.44028 0.38897 0.422504 0.452219 0.419033 0.411447 0.434278 1 0.352143 0.369598 0.359801 0.367751 0.498393 0.497479 0.498426 0.49372 0.489438 0.415503 0.425398 0.42192 0.424694 0.420954 0.456133 0.3568 0.365986 0.340986 0.332883 0.360462 0.432795 0.453915 0.44874 0.435554 0.423492 0.409541 0.394867 0.415689 0.418522 0.413411 0.38609 0.390155 0.380341 0.371845 0.376566 0.169979 0.175908 0.462326 0.481431 0.360049 0.224419 0.246741 0.271459 0.246819 0.274858 0.207949 0.207877 0.437735 0.457174 0.40189 0.466662 0.398504 0.396019 0.393848 0.412464 0.426993 0.348441 0.421161 0.510728 0.490269 0.50725 0.471597 0.488579 0.388347 0.261613 0.426934 0.380528 0.273984 0.485557 0.364727 0.36496 0.358887 0.357595 0.357891 0.411417 0.4477 0.411821 0.434288 0.393849 0.49484 0.489629 0.487956 0.498048 0.491629 0.45684 0.480788 0.483047 0.49779 0.486756 0.490626 0.494243 0.492013 0.488344 0.492216 0.34739
0.277194 0.240982 0.265411 0.314638 0.248705 0.242676 0.239839 0.241271 0.237663 0.239947 0.328144 0.319275 0.322403 0.317011 0.201943 0.254944 0.258141 0.266903 0.275574 0.293066 0.283599 0.283599 0.323728 0.325041 0.323511 0.318987 0.317487 0.326965 0.327944 0.320465 0.320973 0.32337 0.326335 0.325379 0.324359 0.328284 0.327376 0.229554 0.201709 0.228215 0.173891 0.189961 0.283828 0.237217 0.282172 0.238433 0.268983 0.311952 0.276097 0.308723 0.31683 0.298156 0.303883 0.299653 0.330335 1 0.283013 0.282691 0.282754 0.324899 0.328111 0.323017 0.325107 0.319409 0.299777 0.305098 0.301143 0.302311 0.304186 0.307799 0.291044 0.284524 0.286802 0.275299 0.284965 0.312906 0.321982 0.318995 0.317208 0.31661 0.297406 0.293032 0.295237 0.296296 0.29658 0.30969 0.305263 0.309748 0.29713 0.315056 0.115052 0.1191 0.310966 0.323105 0.283081 0.213046 0.219837 0.229554 0.201709 0.228215 0.173891 0.189961 0.318076 0.320201 0.287902 0.314638 0.296472 0.300648 0.291483 0.303604 0.308754 0.30392 0.295224 0.338144 0.324513 0.335043 0.327855 0.337355 0.295674 0.220678 0.295673 0.275288 0.226862 0.319205 0.284924 0.280792 0.282645 0.285569 0.279065 0.303855 0.317507 0.304419 0.299663 0.29879 0.327847 0.322784 0.326269 0.328127 0.320357 0.327185 0.332497 0.318618 0.32411 0.331057 0.316716 0.324717 0.321686 0.319567 0.321234 0.274104
0.218326 0.209021 0.220401 0.286798 0.208151 0.211209 0.207128 0.211179 0.20806 0.207239 0.30131 0.306841 0.29701 0.291066 0.174107 0.232881 0.229566 0.242053 0.247854 0.266244 0.253139 0.253139 0.291672 0.288125 0.299393 0.294734 0.287266 0.297209 0.297506 0.294111 0.291293 0.295898 0.29722 0.298068 0.298064 0.297585 0.295433 0.189972 0.165334 0.194522 0.138408 0.14206 0.247852 0.200421 0.247241 0.205265 0.240616 0.291724 0.252502 0.297311 0.296031 0.292057 0.277266 0.260799 0.305838 0.256071 1 0.493285 0.663626 0.289415 0.2883 0.287312 0.28576 0.285256 0.275031 0.276198 0.277808 0.28606 0.270279 0.27573 0.275629 0.26754 0.265936 0.250152 0.266207 0.28613 0.286293 0.286068 0.286856 0.28212 0.270629 0.270421 0.27078 0.276868 0.27673 0.293633 0.289385 0.294152 0.280011 0.284222 0.0863655 0.0934994 0.284529 0.28479 0.484573 0.159851 0.189523 0.189972 0.165334 0.194522 0.138408 0.14206 0.291599 0.296226 0.256978 0.286798 0.265701 0.266962 0.266166 0.277352 0.28926 0.256918 0.272752 0.293754 0.288451 0.294099 0.296063 0.295843 0.253259 0.189079 0.269577 0.245614 0.192256 0.289074 0.250046 0.242602 0.241313 0.245995 0.242934 0.277238 0.278021 0.280736 0.26079 0.284918 0.295966 0.292085 0.293237 0.291219 0.28696 0.293661 0.296057 0.291 0.296349 0.291587 0.285276 0.288481 0.289969 0.288719 0.291434 0.264803
0.210524 0.20422 0.223462 0.278431 0.20388 0.212017 0.206122 0.208494 0.204352 0.203287 0.29041 0.288667 0.284491 0.278782 0.165181 0.229849 0.219859 0.234326 0.246966 0.25055 0.233411 0.233411 0.280829 0.277173 0.286491 0.278259 0.277674 0.281698 0.281608 0.284451 0.28003 0.280776 0.283761 0.28323 0.281135 0.282791 0.281319 0.184972 0.161521 0.192898 0.137272 0.146428 0.244228 0.198413 0.243986 0.203036 0.23827 0.278193 0.247375 0.284695 0.282083 0.279856 0.26843 0.254028 0.284433 0.250462 0.484041 1 0.50478 0.27582 0.281598 0.274377 0.278758 0.275009 0.268137 0.269447 0.273914 0.273895 0.265842 0.272964 0.27227 0.261254 0.256773 0.248856 0.252769 0.275187 0.27183 0.276448 0.275326 0.274054 0.262849 0.258049 0.258979 0.268121 0.258638 0.277719 0.277184 0.277818 0.273144 0.270734 0.0865781 0.0925189 0.273865 0.278584 0.877001 0.157808 0.184827 0.184972 0.161521 0.192898 0.137272 0.146428 0.280824 0.280066 0.254417 0.278431 0.259684 0.257579 0.253058 0.265276 0.281849 0.247488 0.26804 0.285233 0.286875 0.285394 0.289609 0.283823 0.242503 0.186864 0.259636 0.239992 0.194244 0.280541 0.244342 0.235296 0.243312 0.235363 0.2307 0.268402 0.266466 0.263543 0.254037 0.274757 0.289926 0.279711 0.285697 0.282396 0.27837 0.279596 0.287586 0.279618 0.284885 0.281563 0.274524 0.277832 0.276148 0.277012 0.27875 0.25432
0.221378 0.214398 0.224031 0.289215 0.216231 0.213194 0.206426 0.212575 0.207519 0.205687 0.305586 0.307578 0.299871 0.295755 0.180602 0.230225 0.235686 0.248182 0.253273 0.269907 0.251192 0.251192 0.292326 0.291722 0.299224 0.292558 0.287876 0.298588 0.29678 0.297109 0.295798 0.298491 0.292762 0.292239 0.292448 0.295257 0.292444 0.188982 0.168363 0.200824 0.139695 0.147027 0.257358 0.203113 0.254191 0.205048 0.24523 0.292903 0.261371 0.296344 0.297932 0.288529 0.286523 0.267651 0.305491 0.257167 0.666597 0.512897 1 0.289583 0.289446 0.29096 0.288964 0.290294 0.277055 0.278211 0.284631 0.279609 0.266948 0.281592 0.274096 0.262615 0.268125 0.258175 0.268425 0.291617 0.286056 0.291219 0.285115 0.29305 0.272634 0.266988 0.27272 0.277554 0.278101 0.296154 0.295039 0.291609 0.282132 0.287438 0.0868045 0.095089 0.285935 0.289347 0.505034 0.158846 0.194042 0.188982 0.168363 0.200824 0.139695 0.147027 0.292842 0.29182 0.261493 0.289215 0.277915 0.277988 0.264195 0.281442 0.297875 0.257089 0.278424 0.297115 0.296783 0.294827 0.297606 0.298762 0.25508 0.192847 0.275081 0.257375 0.194538 0.288008 0.250037 0.243786 0.245914 0.252917 0.250067 0.286495 0.274398 0.283164 0.26766 0.284134 0.301394 0.2966 0.295186 0.292515 0.289586 0.29253 0.29168 0.291986 0.29951 0.29316 0.287201 0.288827 0.293412 0.290836 0.291899 0.26735
0.276879 0.260544 0.273982 0.431442 0.26792 0.299256 0.265038 0.295624 0.264911 0.265333 0.440057 0.3731 0.420858 0.420463 0.204335 0.328736 0.31339 0.336345 0.325933 0.327371 0.306613 0.306613 0.479605 0.485037 0.485904 0.48468 0.483025 0.607493 0.63312 0.60342 0.717084 0.600373 0.528775 0.535483 0.529591 0.532768 0.530767 0.239359 0.244421 0.239251 0.208211 0.220059 0.327271 0.242668 0.322658 0.243523 0.310633 0.412563 0.382479 0.388205 0.422332 0.392794 0.378424 0.393597 0.452274 0.317081 0.321038 0.315997 0.318908 1 0.804423 0.826526 0.808844 0.814084 0.380027 0.386513 0.385154 0.38628 0.396156 0.418936 0.315786 0.316696 0.314542 0.30087 0.320922 0.399057 0.418677 0.403002 0.393777 0.388801 0.382894 0.37677 0.378118 0.365991 0.365994 0.353871 0.343192 0.343575 0.35623 0.345311 0.145312 0.156437 0.427213 0.607316 0.319584 0.206079 0.221955 0.239359 0.244421 0.239251 0.208211 0.220059 0.424046 0.429167 0.371117 0.431442 0.359028 0.377485 0.370584 0.383554 0.394004 0.311178 0.379078 0.467497 0.475211 0.455122 0.449412 0.461541 0.388225 0.269037 0.41583 0.373373 0.282306 0.512211 0.357795 0.359118 0.35742 0.353237 0.357094 0.378395 0.421921 0.375615 0.393588 0.358544 0.638112 0.603702 0.618182 0.772325 0.606482 0.457208 0.454755 0.461731 0.458412 0.461427 0.636748 0.647628 0.643966 0.645481 0.640116 0.31731
0.280794 0.264609 0.276605 0.4293 0.268834 0.300121 0.264942 0.296877 0.263912 0.264695 0.447844 0.374018 0.42606 0.420614 0.205421 0.327696 0.309859 0.334868 0.328445 0.323773 0.304132 0.304132 0.47763 0.480809 0.483416 0.481615 0.476364 0.60525 0.629238 0.603283 0.704616 0.598576 0.523738 0.532967 0.528444 0.52924 0.528095 0.243223 0.246319 0.239166 0.208823 0.217897 0.326183 0.240826 0.321113 0.240747 0.309188 0.409279 0.385123 0.385761 0.426396 0.39363 0.374135 0.391016 0.454373 0.320345 0.321624 0.32078 0.31918 0.80611 1 0.799832 0.810779 0.800911 0.380267 0.386579 0.384607 0.390297 0.397292 0.414186 0.313972 0.317367 0.31409 0.299467 0.31984 0.400596 0.414063 0.399493 0.386474 0.389167 0.378146 0.376842 0.377792 0.369941 0.367992 0.351761 0.342877 0.346643 0.356252 0.34326 0.143997 0.150028 0.423161 0.606102 0.323442 0.202829 0.220667 0.243223 0.246319 0.239166 0.208823 0.217897 0.423479 0.425655 0.372578 0.4293 0.35534 0.376848 0.373236 0.379733 0.392291 0.309861 0.381697 0.460893 0.475331 0.449897 0.44648 0.460718 0.388645 0.269009 0.415202 0.376201 0.281475 0.512315 0.365111 0.361174 0.357942 0.356311 0.360139 0.374106 0.421003 0.3766 0.391026 0.35726 0.637982 0.602011 0.618949 0.763742 0.604475 0.456118 0.452391 0.467605 0.458755 0.461465 0.640273 0.643529 0.636585 0.636493 0.632621 0.31863
0.2795 0.263803 0.279358 0.430303 0.270639 0.302891 0.269388 0.299823 0.270605 0.269443 0.443557 0.373502 0.425538 0.426102 0.208844 0.327788 0.318165 0.339248 0.332469 0.324306 0.307824 0.307824 0.483898 0.483628 0.486373 0.48747 0.483134 0.602746 0.63042 0.603175 0.708 0.59795 0.529378 0.533918 0.529846 0.533156 0.533433 0.247773 0.247404 0.242322 0.211628 0.221443 0.329 0.240956 0.327356 0.243337 0.314354 0.414301 0.384497 0.388974 0.423127 0.397122 0.379589 0.39396 0.45678 0.321992 0.323755 0.315997 0.321993 0.829772 0.802044 1 0.800485 0.806795 0.384941 0.383479 0.386579 0.385735 0.395731 0.416198 0.317821 0.313948 0.31865 0.302309 0.322787 0.399798 0.41843 0.400951 0.390311 0.387687 0.380572 0.379437 0.379246 0.368295 0.372429 0.355339 0.343114 0.350651 0.356632 0.34503 0.145935 0.154265 0.426657 0.606056 0.319403 0.206845 0.222141 0.247773 0.247404 0.242322 0.211628 0.221443 0.425196 0.428752 0.376187 0.430303 0.362167 0.384538 0.374307 0.382629 0.397033 0.310876 0.381886 0.467916 0.475296 0.452026 0.449713 0.461715 0.389823 0.271877 0.423409 0.378147 0.287 0.515673 0.362865 0.363792 0.358138 0.35793 0.363519 0.37956 0.426611 0.37717 0.393951 0.358085 0.635165 0.604385 0.617553 0.760063 0.604811 0.455649 0.45218 0.468808 0.460987 0.462523 0.637906 0.645862 0.640489 0.643357 0.639085 0.316954
0.276022 0.257525 0.274585 0.428189 0.264558 0.300429 0.263405 0.296091 0.262916 0.262472 0.440368 0.372326 0.423875 0.424342 0.203823 0.32562 0.311506 0.335594 0.329441 0.321384 0.303709 0.303709 0.48194 0.486448 0.486106 0.485441 0.48021 0.607608 0.632351 0.608663 0.705474 0.59596 0.52903 0.533913 0.53198 0.53052 0.529448 0.241716 0.24786 0.239702 0.210658 0.216763 0.327867 0.242778 0.323918 0.240889 0.311438 0.406481 0.375568 0.382805 0.424033 0.390452 0.369655 0.390029 0.446945 0.316975 0.316286 0.317836 0.317713 0.807192 0.809492 0.794901 1 0.796801 0.376818 0.381305 0.380568 0.384811 0.391898 0.413326 0.311675 0.317852 0.313155 0.297264 0.318182 0.397421 0.412436 0.395985 0.387737 0.385812 0.379919 0.378171 0.37503 0.368704 0.370687 0.35483 0.337444 0.344209 0.353585 0.343258 0.144542 0.153176 0.424742 0.60359 0.319851 0.206916 0.220803 0.241716 0.24786 0.239702 0.210658 0.216763 0.419097 0.424243 0.370364 0.428189 0.357699 0.375442 0.371017 0.378772 0.393841 0.310104 0.378422 0.466498 0.472723 0.449389 0.447774 0.460135 0.39172 0.269646 0.415421 0.378769 0.281468 0.51845 0.360207 0.357957 0.355903 0.355774 0.361141 0.369626 0.423099 0.371886 0.39002 0.358215 0.634276 0.601175 0.617798 0.76415 0.601327 0.454591 0.450855 0.459728 0.456225 0.459145 0.636736 0.643327 0.638643 0.636108 0.631066 0.318
0.277019 0.264002 0.274806 0.426812 0.264725 0.299981 0.264818 0.295776 0.262869 0.262309 0.437131 0.373617 0.426678 0.420548 0.205848 0.323213 0.312815 0.338669 0.332487 0.323254 0.306071 0.306071 0.479445 0.4811 0.486191 0.482877 0.479276 0.603098 0.632306 0.604115 0.705059 0.59664 0.523769 0.530112 0.528079 0.527715 0.526535 0.239973 0.24488 0.242018 0.211146 0.218129 0.334986 0.245194 0.328067 0.244512 0.316196 0.409226 0.381371 0.384648 0.422306 0.389935 0.376145 0.387297 0.446457 0.316964 0.317285 0.315774 0.321087 0.81563 0.801659 0.805254 0.799312 1 0.376417 0.385184 0.384862 0.382808 0.395067 0.412718 0.313947 0.314579 0.314705 0.300667 0.316332 0.393602 0.41371 0.396889 0.387308 0.383327 0.380041 0.377593 0.378475 0.364855 0.366494 0.350545 0.342909 0.344185 0.354957 0.34142 0.144717 0.151765 0.423696 0.610026 0.318191 0.207879 0.223066 0.239973 0.24488 0.242018 0.211146 0.218129 0.421427 0.426984 0.373514 0.426812 0.360693 0.376679 0.369123 0.382433 0.390374 0.310606 0.375813 0.464341 0.476087 0.449012 0.451232 0.459796 0.386233 0.271957 0.411323 0.369886 0.284811 0.510993 0.362317 0.360366 0.357425 0.357568 0.36137 0.376116 0.41873 0.373448 0.387306 0.358598 0.631735 0.602253 0.620166 0.76455 0.606967 0.452835 0.453009 0.457154 0.456559 0.457532 0.635602 0.645027 0.642571 0.63802 0.635445 0.315491
0.245328 0.221441 0.232533 0.389828 0.224749 0.238189 0.22424 0.235483 0.224645 0.224621 0.338037 0.309688 0.328192 0.319207 0.185409 0.255088 0.245852 0.260163 0.261661 0.271734 0.257716 0.257716 0.328208 0.330741 0.329515 0.334791 0.323339 0.340402 0.340986 0.333677 0.34097 0.345426 0.352621 0.350414 0.350418 0.347316 0.349201 0.192262 0.180194 0.20244 0.151856 0.163812 0.266668 0.218224 0.266756 0.215848 0.261787 0.317645 0.287114 0.306885 0.332106 0.309353 0.295727 0.29914 0.337686 0.270515 0.280324 0.279747 0.280793 0.340525 0.339371 0.340129 0.339616 0.333717 1 0.415099 0.408327 0.411143 0.392165 0.382317 0.275977 0.277844 0.273196 0.264086 0.27788 0.303177 0.321477 0.315749 0.30952 0.307327 0.303859 0.304899 0.307722 0.305055 0.307841 0.299623 0.290721 0.295235 0.290407 0.296753 0.109171 0.110904 0.387429 0.330596 0.280609 0.18051 0.207159 0.192262 0.180194 0.20244 0.151856 0.163812 0.31961 0.328928 0.286762 0.389828 0.275349 0.286084 0.279361 0.295665 0.317324 0.255786 0.301359 0.339334 0.333566 0.330562 0.331069 0.335504 0.280911 0.207389 0.292 0.269806 0.216821 0.344301 0.275203 0.269325 0.272747 0.273159 0.273052 0.2957 0.32016 0.296572 0.299131 0.288492 0.346074 0.336411 0.332604 0.337752 0.33908 0.335898 0.329315 0.32903 0.33692 0.333818 0.336227 0.343342 0.330883 0.338762 0.339872 0.26982
0.241871 0.232189 0.237454 0.420201 0.231913 0.237892 0.229719 0.239596 0.233349 0.232586 0.342254 0.319671 0.349564 0.33672 0.181129 0.256244 0.243925 0.260516 0.259465 0.276395 0.255612 0.255612 0.347708 0.346621 0.351873 0.342234 0.345518 0.357058 0.351668 0.353008 0.347728 0.350992 0.370086 0.364353 0.364099 0.362226 0.366176 0.19462 0.182879 0.20492 0.154308 0.164354 0.278607 0.216828 0.280909 0.222093 0.264741 0.326374 0.291359 0.314023 0.340911 0.321444 0.300989 0.301732 0.352501 0.277027 0.28178 0.280366 0.281016 0.354314 0.354543 0.34959 0.351469 0.352455 0.419631 1 0.413998 0.435058 0.404317 0.407461 0.278816 0.285596 0.271133 0.26359 0.280163 0.309136 0.319804 0.326466 0.318303 0.313316 0.317172 0.314288 0.318786 0.309251 0.307579 0.302342 0.298886 0.296074 0.292258 0.296642 0.106167 0.108809 0.412819 0.351369 0.281257 0.179989 0.20604 0.19462 0.182879 0.20492 0.154308 0.164354 0.328843 0.351729 0.294535 0.420201 0.287611 0.304668 0.299502 0.30139 0.329023 0.266681 0.308852 0.354166 0.36534 0.344683 0.346459 0.353949 0.281264 0.200136 0.304229 0.278355 0.218462 0.348249 0.279092 0.275534 0.280459 0.276121 0.274301 0.300962 0.316965 0.307638 0.30174 0.291544 0.350604 0.349211 0.353875 0.352754 0.349185 0.355533 0.351094 0.354257 0.354162 0.357101 0.352189 0.350059 0.34976 0.347198 0.348781 0.270933
0.240057 0.232571 0.240573 0.404322 0.228722 0.227722 0.217557 0.224596 0.222766 0.218449 0.341144 0.316062 0.341551 0.32827 0.185225 0.24307 0.245166 0.261659 0.261179 0.278061 0.266873 0.266873 0.335535 0.338225 0.337614 0.32964 0.332654 0.341094 0.339075 0.337868 0.34424 0.344832 0.351225 0.353661 0.352616 0.349719 0.352647 0.193988 0.179616 0.201931 0.150929 0.15848 0.271149 0.210514 0.272791 0.214435 0.262446 0.328508 0.295485 0.313626 0.335369 0.317446 0.293504 0.309769 0.347373 0.268228 0.283276 0.280555 0.286043 0.346437 0.345953 0.344714 0.345278 0.345456 0.40643 0.410358 1 0.411538 0.421631 0.397015 0.283174 0.280467 0.272447 0.268256 0.277725 0.306644 0.32181 0.320105 0.311706 0.310405 0.307679 0.304523 0.310829 0.308109 0.308613 0.305626 0.303756 0.295764 0.290247 0.296683 0.111199 0.117703 0.40002 0.339999 0.279512 0.178724 0.198445 0.193988 0.179616 0.201931 0.150929 0.15848 0.325488 0.327302 0.290787 0.404322 0.292759 0.301321 0.296778 0.292984 0.331338 0.267204 0.315517 0.344621 0.348264 0.342945 0.339511 0.339021 0.277116 0.201225 0.302455 0.279365 0.220558 0.343008 0.280015 0.272705 0.273316 0.275498 0.269346 0.293477 0.317572 0.310826 0.309778 0.297705 0.342021 0.337846 0.34354 0.33829 0.336115 0.355429 0.341208 0.344926 0.347489 0.347909 0.338341 0.339301 0.338691 0.336037 0.338427 0.270158
0.241182 0.23153 0.236462 0.417513 0.230452 0.225928 0.221514 0.225097 0.224934 0.224023 0.343124 0.317837 0.348052 0.338536 0.189609 0.245061 0.243676 0.257776 0.26172 0.275703 0.262808 0.262808 0.345484 0.336416 0.349578 0.337846 0.341891 0.349368 0.348609 0.339883 0.344692 0.349595 0.362726 0.366787 0.362947 0.361894 0.363678 0.196569 0.175822 0.198766 0.145366 0.155889 0.281527 0.226038 0.281548 0.224566 0.268966 0.332833 0.290753 0.3123 0.346404 0.320419 0.297461 0.310911 0.350003 0.275189 0.289749 0.285103 0.283721 0.350291 0.351787 0.34646 0.349693 0.347537 0.409701 0.433425 0.41263 1 0.429969 0.402927 0.287023 0.291828 0.277718 0.260317 0.278223 0.321236 0.326399 0.325296 0.321061 0.317711 0.316925 0.312054 0.310516 0.305174 0.307459 0.31071 0.304479 0.308631 0.303779 0.311031 0.109072 0.110053 0.410184 0.335918 0.282849 0.182177 0.209823 0.196569 0.175822 0.198766 0.145366 0.155889 0.331226 0.338132 0.293811 0.417513 0.292277 0.292067 0.302005 0.313033 0.326119 0.273235 0.301743 0.356685 0.350676 0.354515 0.346737 0.349053 0.291566 0.20551 0.295015 0.281238 0.209786 0.354981 0.27318 0.268128 0.277025 0.271185 0.272525 0.297434 0.321597 0.309321 0.31092 0.302745 0.349177 0.342004 0.344572 0.34931 0.348182 0.359153 0.34246 0.351208 0.348163 0.349693 0.34232 0.348288 0.3449 0.339031 0.344237 0.266519
